10 1.53141 1.53141 2 1 0
10.0363 1.5333 1.5333 1 1 0
10.0561 1.53455 1.53455 1 1 0
10.0759 1.5358 1.5358 1 1 0
10.0957 1.53705 1.53705 1 1 0
10.1155 1.5383 1.5383 1 1 0
10.1353 1.53954 1.53954 1 1 0
10.1551 1.54079 1.54079 1 1 0
10.1749 1.54203 1.54203 1 1 0
10.1947 1.54326 1.54326 1 1 0
10.2145 1.5445 1.5445 1 1 0
10.2343 1.54573 1.54573 1 1 0
10.2541 1.54697 1.54697 1 1 0
10.2739 1.5482 1.5482 1 1 0
10.2937 1.54942 1.54942 1 1 0
10.3135 1.55065 1.55065 1 1 0
10.3333 1.55187 1.55187 1 1 0
10.3531 1.5531 1.5531 1 1 0
10.3729 1.55431 1.55431 1 1 0
10.3927 1.55553 1.55553 1 1 0
10.4125 1.55675 1.55675 1 1 0
10.4323 1.55796 1.55796 1 1 0
10.4521 1.55917 1.55917 1 1 0
10.4719 1.56038 1.56038 1 1 0
10.4918 1.56159 1.56159 1 1 0
10.5116 1.5628 1.5628 1 1 0
10.5314 1.564 1.564 1 1 0
10.5512 1.5652 1.5652 1 1 0
10.571 1.5664 1.5664 1 1 0
10.5908 1.5676 1.5676 1 1 0
10.6106 1.56879 1.56879 1 1 0
10.6304 1.56999 1.56999 1 1 0
10.6503 1.57118 1.57118 1 1 0
10.6701 1.57237 1.57237 1 1 0
10.6899 1.57356 1.57356 1 1 0
10.7097 1.57474 1.57474 1 1 0
10.7295 1.57593 1.57593 1 1 0
10.7494 1.57711 1.57711 1 1 0
10.7677 1.57821 1.57821 2 1 0
10.7876 1.57938 1.57938 2 1 0
10.8074 1.58056 1.58056 2 1 0
10.8272 1.58174 1.58174 2 1 0
10.847 1.58291 1.58291 2 1 0
10.8668 1.58408 1.58408 2 1 0
10.8867 1.58525 1.58525 2 1 0
10.9065 1.58642 1.58642 2 1 0
10.9263 1.58758 1.58758 2 1 0
10.9461 1.58875 1.58875 2 1 0
10.966 1.58991 1.58991 2 1 0
10.9858 1.59107 1.59107 2 1 0
11.0056 1.59223 1.59223 2 1 0
11.0254 1.59338 1.59338 2 1 0
11.0453 1.59454 1.59454 2 1 0
11.0651 1.59569 1.59569 2 1 0
11.0849 1.59684 1.59684 2 1 0
11.1047 1.59799 1.59799 2 1 0
11.1246 1.59914 1.59914 2 1 0
11.1444 1.60028 1.60028 2 1 0
11.1642 1.60143 1.60143 2 1 0
11.1841 1.60257 1.60257 2 1 0
11.2039 1.60371 1.60371 2 1 0
11.2237 1.60485 1.60485 2 1 0
11.2436 1.60598 1.60598 2 1 0
11.2634 1.60712 1.60712 2 1 0
11.2832 1.60825 1.60825 2 1 0
11.3031 1.60938 1.60938 2 1 0
11.3229 1.61051 1.61051 2 1 0
11.3427 1.61164 1.61164 2 1 0
11.3626 1.61277 1.61277 2 1 0
11.3824 1.61389 1.61389 2 1 0
11.4022 1.61502 1.61502 2 1 0
11.4221 1.61614 1.61614 2 1 0
11.4419 1.61726 1.61726 2 1 0
11.4618 1.61837 1.61837 2 1 0
11.4816 1.61949 1.61949 2 1 0
11.5014 1.6206 1.6206 2 1 0
11.5213 1.62172 1.62172 2 1 0
11.5411 1.62283 1.62283 2 1 0
11.5609 1.62394 1.62394 2 1 0
11.5808 1.62504 1.62504 2 1 0
11.6006 1.62615 1.62615 2 1 0
11.6205 1.62725 1.62725 2 1 0
11.6403 1.62836 1.62836 2 1 0
11.6602 1.62946 1.62946 2 1 0
11.68 1.63056 1.63056 2 1 0
11.6998 1.63165 1.63165 2 1 0
11.7197 1.63275 1.63275 2 1 0
11.7395 1.63385 1.63385 2 1 0
11.7594 1.63494 1.63494 2 1 0
11.7792 1.63603 1.63603 2 1 0
11.7991 1.63712 1.63712 2 1 0
11.8189 1.63821 1.63821 2 1 0
11.8388 1.63929 1.63929 2 1 0
11.8586 1.64038 1.64038 2 1 0
11.8785 1.64146 1.64146 2 1 0
11.8983 1.64254 1.64254 2 1 0
11.9182 1.64362 1.64362 2 1 0
