13.4783 28.57 28.57 2 11 3
13.4567 28.5364 28.5364 2 11 3
13.4459 28.5196 28.5196 2 11 3
13.4351 28.5028 28.5028 2 11 3
13.4243 28.486 28.486 2 11 3
13.4135 28.4692 28.4692 2 11 3
13.4027 28.4524 28.4524 2 11 3
13.3919 28.4356 28.4356 2 11 3
13.3811 28.4187 28.4187 2 11 3
13.3703 28.4019 28.4019 2 11 3
13.3595 28.3851 28.3851 2 11 3
13.3488 28.3683 28.3683 2 11 3
13.338 28.3514 28.3514 2 11 3
13.3273 28.3346 28.3346 2 11 3
13.3165 28.3178 28.3178 2 11 3
13.3057 28.3009 28.3009 2 11 3
13.295 28.2841 28.2841 2 11 3
13.2843 28.2673 28.2673 2 11 3
13.2735 28.2504 28.2504 2 11 3
13.2628 28.2336 28.2336 2 11 3
13.2521 28.2167 28.2167 2 11 3
13.2413 28.1999 28.1999 2 11 3
13.2306 28.183 28.183 2 11 3
13.2199 28.1661 28.1661 2 11 3
13.2092 28.1493 28.1493 2 11 3
13.1985 28.1324 28.1324 2 11 3
13.1878 28.1155 28.1155 2 11 3
13.1771 28.0987 28.0987 2 11 3
13.1664 28.0818 28.0818 2 11 3
13.1557 28.0649 28.0649 2 11 3
13.145 28.048 28.048 2 11 3
13.1343 28.0311 28.0311 2 11 3
13.1237 28.0143 28.0143 2 11 3
13.113 27.9974 27.9974 2 11 3
13.1023 27.9805 27.9805 2 11 3
13.0917 27.9636 27.9636 2 11 3
13.081 27.9467 27.9467 2 11 3
13.0704 27.9298 27.9298 2 11 3
13.0597 27.9129 27.9129 2 11 3
13.0491 27.896 27.896 2 11 3
13.0385 27.8791 27.8791 2 11 3
13.0278 27.8621 27.8621 2 11 3
13.0172 27.8452 27.8452 2 11 3
13.0066 27.8283 27.8283 2 11 3
12.9959 27.8114 27.8114 2 11 3
12.9853 27.7945 27.7945 2 11 3
12.9747 27.7775 27.7775 2 11 3
12.9641 27.7606 27.7606 2 11 3
12.9535 27.7437 27.7437 2 11 3
12.9429 27.7268 27.7268 2 11 3
12.9323 27.7098 27.7098 2 11 3
12.9217 27.6929 27.6929 2 11 3
12.9112 27.6759 27.6759 2 11 3
12.9006 27.659 27.659 2 11 3
12.89 27.642 27.642 2 11 3
12.8794 27.6251 27.6251 2 11 3
12.8689 27.6081 27.6081 2 11 3
12.8583 27.5912 27.5912 2 11 3
12.8478 27.5742 27.5742 2 11 3
12.8372 27.5573 27.5573 2 11 3
12.8267 27.5403 27.5403 2 11 3
12.8161 27.5233 27.5233 2 11 3
12.8056 27.5063 27.5063 2 11 3
12.7951 27.4894 27.4894 2 11 3
12.7845 27.4724 27.4724 2 11 3
12.774 27.4554 27.4554 2 11 3
12.7635 27.4384 27.4384 2 11 3
12.753 27.4215 27.4215 2 11 3
12.7425 27.4045 27.4045 2 11 3
12.732 27.3875 27.3875 2 11 3
12.7215 27.3705 27.3705 2 11 3
12.711 27.3535 27.3535 2 11 3
12.7005 27.3365 27.3365 2 11 3
12.69 27.3195 27.3195 2 11 3
12.6795 27.3025 27.3025 2 11 3
12.669 27.2855 27.2855 2 11 3
12.6586 27.2685 27.2685 2 11 3
12.6481 27.2515 27.2515 2 11 3
12.6376 27.2344 27.2344 2 11 3
12.6272 27.2174 27.2174 2 11 3
12.6167 27.2004 27.2004 2 11 3
12.6063 27.1834 27.1834 2 11 3
12.5958 27.1664 27.1664 2 11 3
12.5854 27.1493 27.1493 2 11 3
12.5749 27.1323 27.1323 2 11 3
12.5645 27.1153 27.1153 2 11 3
12.5541 27.0982 27.0982 2 11 3
12.5437 27.0812 27.0812 2 11 3
12.5332 27.0641 27.0641 2 11 3
12.5228 27.0471 27.0471 2 11 3
12.5124 27.03 27.03 2 11 3
12.502 27.013 27.013 2 11 3
12.4916 26.9959 26.9959 2 11 3
12.4812 26.9789 26.9789 2 11 3
12.4708 26.9618 26.9618 2 11 3
12.4604 26.9448 26.9448 2 11 3
12.4501 26.9277 26.9277 2 11 3
12.4397 26.9106 26.9106 2 11 3
12.4293 26.8936 26.8936 2 11 3
12.4189 26.8765 26.8765 2 11 3
12.4086 26.8594 26.8594 2 11 3
12.3982 26.8423 26.8423 2 11 3
12.3879 26.8253 26.8253 2 11 3
12.3775 26.8082 26.8082 2 11 3
12.3672 26.7911 26.7911 2 11 3
12.3568 26.774 26.774 2 11 3
12.3465 26.7569 26.7569 2 11 3
12.3362 26.7398 26.7398 2 11 3
12.3258 26.7227 26.7227 2 11 3
12.3155 26.7056 26.7056 2 11 3
12.3052 26.6885 26.6885 2 11 3
12.2949 26.6714 26.6714 2 11 3
12.2846 26.6543 26.6543 2 11 3
12.2743 26.6372 26.6372 2 11 3
12.264 26.6201 26.6201 2 11 3
12.2537 26.603 26.603 2 11 3
12.2434 26.5859 26.5859 2 11 3
12.2331 26.5687 26.5687 2 11 3
12.2228 26.5516 26.5516 2 11 3
12.2125 26.5345 26.5345 2 11 3
12.2023 26.5174 26.5174 2 11 3
12.192 26.5002 26.5002 2 11 3
12.1817 26.4831 26.4831 2 11 3
12.1715 26.466 26.466 2 11 3
12.1612 26.4488 26.4488 2 11 3
12.151 26.4317 26.4317 2 11 3
12.1407 26.4145 26.4145 2 11 3
12.1305 26.3974 26.3974 2 11 3
12.1203 26.3802 26.3802 2 11 3
12.11 26.3631 26.3631 2 11 3
12.0998 26.3459 26.3459 2 11 3
12.0896 26.3288 26.3288 2 11 3
12.0794 26.3116 26.3116 2 11 3
12.0691 26.2944 26.2944 2 11 3
12.0589 26.2773 26.2773 2 11 3
12.0487 26.2601 26.2601 2 11 3
12.0385 26.2429 26.2429 2 11 3
12.0283 26.2258 26.2258 2 11 3
12.0182 26.2086 26.2086 2 11 3
12.008 26.1914 26.1914 2 11 3
11.9978 26.1742 26.1742 2 11 3
11.9876 26.157 26.157 2 11 3
11.9774 26.1399 26.1399 2 11 3
11.9673 26.1227 26.1227 2 11 3
11.9571 26.1055 26.1055 2 11 3
11.9469 26.0883 26.0883 2 11 3
11.9368 26.0711 26.0711 2 11 3
11.9266 26.0539 26.0539 2 11 3
11.9165 26.0367 26.0367 2 11 3
11.9064 26.0195 26.0195 2 11 3
11.8962 26.0023 26.0023 2 11 3
11.8861 25.9851 25.9851 2 11 3
11.876 25.9678 25.9678 2 11 3
11.8658 25.9506 25.9506 2 11 3
11.8557 25.9334 25.9334 2 11 3
11.8456 25.9162 25.9162 2 11 3
11.8355 25.899 25.899 2 11 3
11.8254 25.8817 25.8817 2 11 3
11.8153 25.8645 25.8645 2 11 3
11.8052 25.8473 25.8473 2 11 3
11.7951 25.83 25.83 2 11 3
11.785 25.8128 25.8128 2 11 3
11.7749 25.7956 25.7956 2 11 3
11.7649 25.7783 25.7783 2 11 3
11.7548 25.7611 25.7611 2 11 3
11.7447 25.7438 25.7438 2 11 3
11.7347 25.7266 25.7266 2 11 3
11.7246 25.7093 25.7093 2 11 3
11.7145 25.6921 25.6921 2 11 3
11.7045 25.6748 25.6748 2 11 3
11.6945 25.6576 25.6576 2 11 3
11.6844 25.6403 25.6403 2 11 3
11.6744 25.623 25.623 2 11 3
11.6643 25.6058 25.6058 2 11 3
11.6543 25.5885 25.5885 2 11 3
11.6443 25.5712 25.5712 2 11 3
11.6343 25.554 25.554 2 11 3
11.6243 25.5367 25.5367 2 11 3
11.6143 25.5194 25.5194 2 11 3
11.6043 25.5021 25.5021 2 11 3
11.5943 25.4848 25.4848 2 11 3
11.5843 25.4675 25.4675 2 11 3
11.5743 25.4502 25.4502 2 11 3
11.5643 25.433 25.433 2 11 3
11.5543 25.4157 25.4157 2 11 3
11.5443 25.3984 25.3984 2 11 3
11.5343 25.3811 25.3811 2 11 3
11.5244 25.3638 25.3638 2 11 3
11.5144 25.3465 25.3465 2 11 3
11.5045 25.3291 25.3291 2 11 3
11.4945 25.3118 25.3118 2 11 3
11.4846 25.2945 25.2945 2 11 3
11.4746 25.2772 25.2772 2 11 3
11.4647 25.2599 25.2599 2 11 3
11.4547 25.2426 25.2426 2 11 3
11.4448 25.2252 25.2252 2 11 3
11.4349 25.2079 25.2079 2 11 3
11.4249 25.1906 25.1906 2 11 3
11.415 25.1733 25.1733 2 11 3
11.4051 25.1559 25.1559 2 11 3
13.4783 28.57 28.57 2 11 3
13.5 28.6036 28.6036 2 11 3
13.5108 28.6204 28.6204 2 11 3
13.5216 28.6372 28.6372 2 11 3
13.5325 28.6539 28.6539 2 11 3
13.5433 28.6707 28.6707 2 11 3
13.5542 28.6875 28.6875 2 11 3
13.565 28.7043 28.7043 2 11 3
13.5759 28.721 28.721 2 11 3
13.5868 28.7378 28.7378 2 11 3
13.5976 28.7546 28.7546 2 11 3
13.6085 28.7713 28.7713 2 11 3
13.6194 28.7881 28.7881 2 11 3
13.6303 28.8048 28.8048 2 11 3
13.6412 28.8216 28.8216 2 11 3
13.652 28.8383 28.8383 2 11 3
13.6629 28.8551 28.8551 2 11 3
13.6738 28.8718 28.8718 2 11 3
13.6847 28.8886 28.8886 2 11 3
13.6957 28.9053 28.9053 2 11 3
13.7066 28.922 28.922 2 11 3
13.7175 28.9388 28.9388 2 11 3
13.7284 28.9555 28.9555 2 11 3
13.7393 28.9722 28.9722 2 11 3
13.7503 28.9889 28.9889 2 11 3
13.7612 29.0057 29.0057 2 11 3
13.7722 29.0224 29.0224 2 11 3
13.7831 29.0391 29.0391 2 11 3
13.7941 29.0558 29.0558 2 11 3
13.805 29.0725 29.0725 2 11 3
13.816 29.0892 29.0892 2 11 3
13.8269 29.1059 29.1059 2 11 3
13.8379 29.1226 29.1226 2 11 3
13.8489 29.1393 29.1393 2 11 3
13.8599 29.156 29.156 2 11 3
