8 2.9141 2.9141 2 1 0
8.03838 2.91502 2.91502 1 1 0
8.05809 2.91805 2.91805 1 1 0
8.0778 2.92107 2.92107 1 1 0
8.09752 2.92409 2.92409 1 1 0
8.11723 2.9271 2.9271 1 1 0
8.13695 2.93011 2.93011 1 1 0
8.15666 2.93311 2.93311 1 1 0
8.17638 2.9361 2.9361 1 1 0
8.1961 2.93909 2.93909 1 1 0
8.21582 2.94207 2.94207 1 1 0
8.23554 2.94505 2.94505 1 1 0
8.25526 2.94802 2.94802 1 1 0
8.27499 2.95098 2.95098 1 1 0
8.29471 2.95394 2.95394 1 1 0
8.31444 2.95689 2.95689 1 1 0
8.33416 2.95984 2.95984 1 1 0
8.35389 2.96278 2.96278 1 1 0
8.37362 2.96571 2.96571 1 1 0
8.39335 2.96864 2.96864 1 1 0
8.41308 2.97156 2.97156 1 1 0
8.43282 2.97448 2.97448 1 1 0
8.45255 2.97739 2.97739 1 1 0
8.47228 2.98029 2.98029 1 1 0
8.49202 2.98319 2.98319 1 1 0
8.51176 2.98609 2.98609 1 1 0
8.53149 2.98897 2.98897 1 1 0
8.55123 2.99186 2.99186 1 1 0
8.57097 2.99473 2.99473 1 1 0
8.59071 2.9976 2.9976 1 1 0
8.61045 3.00047 3.00047 1 1 0
8.61914 3.00173 3.00173 2 1 0
8.63889 3.00459 3.00459 2 1 0
8.65863 3.00744 3.00744 2 1 0
8.67838 3.01028 3.01028 2 1 0
8.69812 3.01312 3.01312 2 1 0
8.71787 3.01596 3.01596 2 1 0
8.73762 3.01879 3.01879 2 1 0
8.75737 3.02161 3.02161 2 1 0
8.77712 3.02443 3.02443 2 1 0
8.79687 3.02724 3.02724 2 1 0
8.81662 3.03005 3.03005 2 1 0
8.83637 3.03285 3.03285 2 1 0
8.85613 3.03565 3.03565 2 1 0
8.87588 3.03844 3.03844 2 1 0
8.89564 3.04123 3.04123 2 1 0
8.91539 3.04401 3.04401 2 1 0
8.93515 3.04679 3.04679 2 1 0
8.95491 3.04956 3.04956 2 1 0
8.97467 3.05232 3.05232 2 1 0
8.99443 3.05508 3.05508 2 1 0
9.01419 3.05784 3.05784 2 1 0
9.03395 3.06059 3.06059 2 1 0
9.05372 3.06333 3.06333 2 1 0
9.07348 3.06607 3.06607 2 1 0
9.09325 3.06881 3.06881 2 1 0
9.11301 3.07154 3.07154 2 1 0
9.13278 3.07426 3.07426 2 1 0
9.15255 3.07698 3.07698 2 1 0
9.17232 3.0797 3.0797 2 1 0
9.19208 3.08241 3.08241 2 1 0
9.21185 3.08511 3.08511 2 1 0
9.23163 3.08781 3.08781 2 1 0
9.2514 3.0905 3.0905 2 1 0
9.27117 3.09319 3.09319 2 1 0
9.29094 3.09588 3.09588 2 1 0
9.31072 3.09856 3.09856 2 1 0
9.33049 3.10123 3.10123 2 1 0
9.35027 3.1039 3.1039 2 1 0
9.37005 3.10657 3.10657 2 1 0
9.38982 3.10923 3.10923 2 1 0
9.4096 3.11188 3.11188 2 1 0
9.42938 3.11454 3.11454 2 1 0
9.44916 3.11718 3.11718 2 1 0
9.46894 3.11982 3.11982 2 1 0
9.48872 3.12246 3.12246 2 1 0
9.50851 3.12509 3.12509 2 1 0
9.52829 3.12772 3.12772 2 1 0
9.54807 3.13034 3.13034 2 1 0
9.56786 3.13296 3.13296 2 1 0
9.58764 3.13557 3.13557 2 1 0
9.60743 3.13818 3.13818 2 1 0
9.62722 3.14078 3.14078 2 1 0
9.647 3.14338 3.14338 2 1 0
9.66679 3.14598 3.14598 2 1 0
9.68658 3.14857 3.14857 2 1 0
9.70637 3.15115 3.15115 2 1 0
9.72616 3.15373 3.15373 2 1 0
9.74595 3.15631 3.15631 2 1 0
9.76575 3.15888 3.15888 2 1 0
9.78554 3.16145 3.16145 2 1 0
9.80533 3.16401 3.16401 2 1 0
9.82513 3.16657 3.16657 2 1 0
9.84492 3.16913 3.16913 2 1 0
9.86472 3.17168 3.17168 2 1 0
9.88451 3.17422 3.17422 2 1 0
9.90431 3.17676 3.17676 2 1 0
9.92411 3.1793 3.1793 2 1 0
9.94391 3.18183 3.18183 2 1 0
9.96371 3.18436 3.18436 2 1 0
9.98351 3.18688 3.18688 2 1 0
10.0033 3.1894 3.1894 2 1 0
10.0231 3.19192 3.19192 2 1 0
10.0429 3.19443 3.19443 2 1 0
10.0627 3.19693 3.19693 2 1 0
10.0825 3.19943 3.19943 2 1 0
10.1023 3.20193 3.20193 2 1 0
10.1221 3.20443 3.20443 2 1 0
10.1419 3.20692 3.20692 2 1 0
10.1617 3.2094 3.2094 2 1 0
10.1815 3.21188 3.21188 2 1 0
10.2014 3.21436 3.21436 2 1 0
10.2212 3.21683 3.21683 2 1 0
10.241 3.2193 3.2193 2 1 0
10.2608 3.22176 3.22176 2 1 0
10.2806 3.22422 3.22422 2 1 0
10.3004 3.22668 3.22668 2 1 0
