5 0.0112486 0.0112486 2 1 0
5.03562 0.0111475 0.0111475 1 1 0
5.05348 0.0110975 0.0110975 1 1 0
5.07137 0.0110478 0.0110478 1 1 0
5.08929 0.0109985 0.0109985 1 1 0
5.10724 0.0109495 0.0109495 1 1 0
5.12522 0.0109008 0.0109008 1 1 0
5.14323 0.0108525 0.0108525 1 1 0
5.16127 0.0108046 0.0108046 1 1 0
5.17934 0.0107569 0.0107569 1 1 0
5.19744 0.0107097 0.0107097 1 1 0
5.21557 0.0106627 0.0106627 1 1 0
5.23372 0.0106161 0.0106161 1 1 0
5.2519 0.0105698 0.0105698 1 1 0
5.27011 0.0105238 0.0105238 1 1 0
5.28835 0.0104782 0.0104782 1 1 0
5.30661 0.0104329 0.0104329 1 1 0
5.32489 0.0103879 0.0103879 1 1 0
5.34321 0.0103432 0.0103432 1 1 0
5.36154 0.0102988 0.0102988 1 1 0
5.3799 0.0102548 0.0102548 1 1 0
5.39829 0.010211 0.010211 1 1 0
5.4167 0.0101676 0.0101676 1 1 0
5.43513 0.0101245 0.0101245 1 1 0
5.45359 0.0100817 0.0100817 1 1 0
5.47206 0.0100392 0.0100392 1 1 0
5.49056 0.00999695 0.00999695 1 1 0
5.50909 0.00995503 0.00995503 1 1 0
5.52763 0.00991342 0.00991342 1 1 0
5.5462 0.0098721 0.0098721 1 1 0
5.56478 0.00983107 0.00983107 1 1 0
5.58339 0.00979033 0.00979033 1 1 0
5.60202 0.00974988 0.00974988 1 1 0
5.62067 0.00970971 0.00970971 1 1 0
5.63933 0.00966983 0.00966983 1 1 0
5.65802 0.00963023 0.00963023 1 1 0
5.67673 0.00959091 0.00959091 1 1 0
5.69545 0.00955186 0.00955186 1 1 0
5.71419 0.00951309 0.00951309 1 1 0
5.73295 0.0094746 0.0094746 1 1 0
5.75173 0.00943637 0.00943637 1 1 0
5.77053 0.00939841 0.00939841 1 1 0
5.78934 0.00936072 0.00936072 1 1 0
5.80818 0.00932329 0.00932329 1 1 0
5.82702 0.00928612 0.00928612 1 1 0
5.84589 0.00924922 0.00924922 1 1 0
5.86477 0.00921257 0.00921257 1 1 0
5.88367 0.00917618 0.00917618 1 1 0
5.90258 0.00914004 0.00914004 1 1 0
5.92151 0.00910415 0.00910415 1 1 0
5.94045 0.00906851 0.00906851 1 1 0
5.95941 0.00903312 0.00903312 1 1 0
5.97838 0.00899798 0.00899798 1 1 0
5.99737 0.00896308 0.00896308 1 1 0
6.01637 0.00892842 0.00892842 1 1 0
6.03539 0.008894 0.008894 1 1 0
6.05442 0.00885982 0.00885982 1 1 0
6.07346 0.00882587 0.00882587 1 1 0
6.09252 0.00879216 0.00879216 1 1 0
6.11159 0.00875868 0.00875868 1 1 0
6.13067 0.00872542 0.00872542 1 1 0
6.14977 0.0086924 0.0086924 1 1 0
6.16888 0.0086596 0.0086596 1 1 0
6.188 0.00862703 0.00862703 1 1 0
6.20713 0.00859468 0.00859468 1 1 0
6.22628 0.00856255 0.00856255 1 1 0
6.24544 0.00853063 0.00853063 1 1 0
6.2646 0.00849894 0.00849894 1 1 0
6.28378 0.00846745 0.00846745 1 1 0
6.30298 0.00843619 0.00843619 1 1 0
6.32218 0.00840513 0.00840513 1 1 0
6.34139 0.00837428 0.00837428 1 1 0
6.36062 0.00834364 0.00834364 1 1 0
6.37985 0.00831321 0.00831321 1 1 0
6.3991 0.00828298 0.00828298 1 1 0
6.41835 0.00825295 0.00825295 1 1 0
6.43762 0.00822312 0.00822312 1 1 0
6.4569 0.00819349 0.00819349 1 1 0
6.47618 0.00816406 0.00816406 1 1 0
6.49548 0.00813483 0.00813483 1 1 0
6.51478 0.00810579 0.00810579 1 1 0
6.5341 0.00807694 0.00807694 1 1 0
6.55342 0.00804828 0.00804828 1 1 0
6.57275 0.00801981 0.00801981 1 1 0
6.59209 0.00799153 0.00799153 1 1 0
6.61144 0.00796343 0.00796343 1 1 0
6.6308 0.00793552 0.00793552 1 1 0
6.65017 0.00790779 0.00790779 1 1 0
6.66954 0.00788024 0.00788024 1 1 0
6.68893 0.00785287 0.00785287 1 1 0
6.70832 0.00782568 0.00782568 1 1 0
6.72772 0.00779867 0.00779867 1 1 0
6.74713 0.00777183 0.00777183 1 1 0
6.76654 0.00774516 0.00774516 1 1 0
6.78597 0.00771867 0.00771867 1 1 0
6.8054 0.00769235 0.00769235 1 1 0
6.82483 0.00766619 0.00766619 1 1 0
6.84428 0.00764021 0.00764021 1 1 0
6.86373 0.00761439 0.00761439 1 1 0
6.88319 0.00758873 0.00758873 1 1 0
6.90266 0.00756324 0.00756324 1 1 0
6.92213 0.00753791 0.00753791 1 1 0
6.94161 0.00751274 0.00751274 1 1 0
6.9611 0.00748773 0.00748773 1 1 0
6.98059 0.00746288 0.00746288 1 1 0
7.00009 0.00743819 0.00743819 1 1 0
7.0196 0.00741365 0.00741365 1 1 0
7.03911 0.00738927 0.00738927 1 1 0
7.05863 0.00736503 0.00736503 1 1 0
7.07815 0.00734095 0.00734095 1 1 0
7.09768 0.00731702 0.00731702 1 1 0
7.11722 0.00729324 0.00729324 1 1 0
7.13676 0.00726961 0.00726961 1 1 0
7.15631 0.00724612 0.00724612 1 1 0
7.17587 0.00722278 0.00722278 1 1 0
7.19542 0.00719958 0.00719958 1 1 0
7.21499 0.00717652 0.00717652 1 1 0
7.23456 0.00715361 0.00715361 1 1 0
7.25413 0.00713083 0.00713083 1 1 0
7.27372 0.0071082 0.0071082 1 1 0
7.2933 0.0070857 0.0070857 1 1 0
7.31289 0.00706334 0.00706334 1 1 0
